frame_name,target_frame,matches,inliers,ratio,quality,status
ireland_0070.jpg,ireland_0001.jpg,255,192,0.7529411764705882,good,saved
ireland_0071.jpg,ireland_0001.jpg,257,201,0.7821011673151751,good,saved
ireland_0072.jpg,ireland_0001.jpg,251,192,0.7649402390438247,good,saved
ireland_0073.jpg,ireland_0001.jpg,234,186,0.7948717948717948,good,saved
ireland_0074.jpg,ireland_0001.jpg,261,193,0.7394636015325671,good,saved
ireland_0075.jpg,ireland_0001.jpg,245,175,0.7142857142857143,good,saved
ireland_0076.jpg,ireland_0001.jpg,242,178,0.7355371900826446,good,saved
ireland_0077.jpg,ireland_0001.jpg,235,169,0.7191489361702128,good,saved
ireland_0078.jpg,ireland_0001.jpg,234,170,0.7264957264957265,good,saved
ireland_0079.jpg,ireland_0001.jpg,253,183,0.7233201581027668,good,saved
ireland_0080.jpg,ireland_0001.jpg,247,180,0.728744939271255,good,saved
ireland_0081.jpg,ireland_0001.jpg,227,151,0.6651982378854625,good,saved
ireland_0082.jpg,ireland_0001.jpg,243,164,0.6748971193415638,good,saved
ireland_0083.jpg,ireland_0001.jpg,219,146,0.6666666666666666,good,saved
ireland_0084.jpg,ireland_0001.jpg,225,152,0.6755555555555556,good,saved
ireland_0085.jpg,ireland_0001.jpg,235,153,0.6510638297872341,good,saved
ireland_0086.jpg,ireland_0001.jpg,215,140,0.6511627906976745,good,saved
ireland_0087.jpg,ireland_0001.jpg,214,125,0.5841121495327103,good,saved
ireland_0088.jpg,ireland_0001.jpg,208,131,0.6298076923076923,good,saved
ireland_0089.jpg,ireland_0001.jpg,197,126,0.6395939086294417,good,saved
ireland_0090.jpg,ireland_0001.jpg,233,140,0.6008583690987125,good,saved
ireland_0091.jpg,ireland_0001.jpg,223,139,0.6233183856502242,good,saved
ireland_0092.jpg,ireland_0001.jpg,214,136,0.6355140186915887,good,saved
ireland_0093.jpg,ireland_0001.jpg,212,135,0.6367924528301887,good,saved
ireland_0094.jpg,ireland_0001.jpg,198,117,0.5909090909090909,good,saved
ireland_0095.jpg,ireland_0001.jpg,210,140,0.6666666666666666,good,saved
ireland_0096.jpg,ireland_0001.jpg,179,114,0.6368715083798883,good,saved
ireland_0097.jpg,ireland_0001.jpg,200,133,0.665,good,saved
ireland_0098.jpg,ireland_0001.jpg,192,120,0.625,good,saved
ireland_0099.jpg,ireland_0001.jpg,189,123,0.6507936507936508,good,saved
ireland_0100.jpg,ireland_0001.jpg,173,116,0.6705202312138728,good,saved
ireland_0101.jpg,ireland_0001.jpg,167,110,0.6586826347305389,good,saved
ireland_0102.jpg,ireland_0001.jpg,159,102,0.6415094339622641,good,saved
ireland_0103.jpg,ireland_0001.jpg,167,112,0.6706586826347305,good,saved
ireland_0104.jpg,ireland_0001.jpg,165,109,0.6606060606060606,good,saved
ireland_0105.jpg,ireland_0001.jpg,154,102,0.6623376623376623,good,saved
ireland_0106.jpg,ireland_0001.jpg,168,105,0.625,good,saved
ireland_0107.jpg,ireland_0001.jpg,166,108,0.6506024096385542,good,saved
ireland_0108.jpg,ireland_0001.jpg,153,104,0.6797385620915033,good,saved
ireland_0109.jpg,ireland_0001.jpg,146,102,0.6986301369863014,good,saved
ireland_0110.jpg,ireland_0001.jpg,155,100,0.6451612903225806,good,saved
ireland_0111.jpg,ireland_0001.jpg,150,100,0.6666666666666666,good,saved
ireland_0112.jpg,ireland_0001.jpg,156,103,0.6602564102564102,good,saved
ireland_0113.jpg,ireland_0001.jpg,146,100,0.684931506849315,good,saved
ireland_0114.jpg,ireland_0001.jpg,156,101,0.6474358974358975,good,saved
ireland_0115.jpg,ireland_0001.jpg,153,94,0.6143790849673203,medium,saved
ireland_0116.jpg,ireland_0001.jpg,169,107,0.6331360946745562,good,saved
ireland_0117.jpg,ireland_0001.jpg,194,129,0.6649484536082474,good,saved
ireland_0118.jpg,ireland_0001.jpg,173,112,0.6473988439306358,good,saved
ireland_0119.jpg,ireland_0001.jpg,193,130,0.6735751295336787,good,saved
ireland_0120.jpg,ireland_0001.jpg,185,125,0.6756756756756757,good,saved
ireland_0121.jpg,ireland_0001.jpg,183,114,0.6229508196721312,good,saved
ireland_0122.jpg,ireland_0001.jpg,214,132,0.616822429906542,good,saved
ireland_0123.jpg,ireland_0001.jpg,206,135,0.6553398058252428,good,saved
ireland_0124.jpg,ireland_0001.jpg,186,120,0.6451612903225806,good,saved
ireland_0125.jpg,ireland_0001.jpg,215,140,0.6511627906976745,good,saved
ireland_0126.jpg,ireland_0001.jpg,214,137,0.6401869158878505,good,saved
ireland_0127.jpg,ireland_0001.jpg,202,132,0.6534653465346535,good,saved
ireland_0128.jpg,ireland_0001.jpg,199,113,0.5678391959798995,good,saved
ireland_0129.jpg,ireland_0001.jpg,214,120,0.5607476635514018,good,saved
ireland_0130.jpg,ireland_0001.jpg,195,124,0.6358974358974359,good,saved
ireland_0131.jpg,ireland_0001.jpg,207,137,0.6618357487922706,good,saved
ireland_0132.jpg,ireland_0001.jpg,196,115,0.5867346938775511,good,saved
ireland_0133.jpg,ireland_0001.jpg,208,129,0.6201923076923077,good,saved
ireland_0134.jpg,ireland_0001.jpg,202,129,0.6386138613861386,good,saved
ireland_0135.jpg,ireland_0001.jpg,203,123,0.6059113300492611,good,saved
ireland_0136.jpg,ireland_0001.jpg,207,119,0.5748792270531401,good,saved
ireland_0137.jpg,ireland_0001.jpg,204,118,0.5784313725490197,good,saved
ireland_0138.jpg,ireland_0001.jpg,207,116,0.5603864734299517,good,saved
ireland_0139.jpg,ireland_0001.jpg,201,115,0.572139303482587,good,saved
ireland_0140.jpg,ireland_0001.jpg,200,114,0.57,good,saved
ireland_0141.jpg,ireland_0001.jpg,205,119,0.5804878048780487,good,saved
ireland_0142.jpg,ireland_0001.jpg,200,109,0.545,good,saved
ireland_0143.jpg,ireland_0001.jpg,211,118,0.5592417061611374,good,saved
ireland_0144.jpg,ireland_0001.jpg,211,121,0.5734597156398105,good,saved
ireland_0145.jpg,ireland_0001.jpg,209,117,0.5598086124401914,good,saved
ireland_0146.jpg,ireland_0001.jpg,211,126,0.5971563981042654,good,saved
ireland_0147.jpg,ireland_0001.jpg,196,123,0.6275510204081632,good,saved
ireland_0148.jpg,ireland_0001.jpg,212,121,0.5707547169811321,good,saved
ireland_0149.jpg,ireland_0001.jpg,204,127,0.6225490196078431,good,saved
ireland_0150.jpg,ireland_0001.jpg,186,106,0.5698924731182796,good,saved
ireland_0151.jpg,ireland_0001.jpg,223,134,0.600896860986547,good,saved
ireland_0152.jpg,ireland_0001.jpg,192,123,0.640625,good,saved
ireland_0153.jpg,ireland_0001.jpg,216,142,0.6574074074074074,good,saved
ireland_0154.jpg,ireland_0001.jpg,188,109,0.5797872340425532,good,saved
ireland_0155.jpg,ireland_0001.jpg,201,122,0.6069651741293532,good,saved
ireland_0156.jpg,ireland_0001.jpg,222,138,0.6216216216216216,good,saved
ireland_0157.jpg,ireland_0001.jpg,209,133,0.6363636363636364,good,saved
ireland_0158.jpg,ireland_0001.jpg,200,122,0.61,good,saved
ireland_0159.jpg,ireland_0001.jpg,199,131,0.6582914572864321,good,saved
ireland_0160.jpg,ireland_0001.jpg,188,115,0.6117021276595744,good,saved
ireland_0161.jpg,ireland_0001.jpg,178,115,0.6460674157303371,good,saved
ireland_0162.jpg,ireland_0001.jpg,193,110,0.5699481865284974,good,saved
ireland_0163.jpg,ireland_0001.jpg,182,111,0.6098901098901099,good,saved
ireland_0164.jpg,ireland_0001.jpg,183,110,0.6010928961748634,good,saved
ireland_0165.jpg,ireland_0001.jpg,195,111,0.5692307692307692,good,saved
ireland_0166.jpg,ireland_0001.jpg,175,118,0.6742857142857143,good,saved
ireland_0167.jpg,ireland_0001.jpg,192,116,0.6041666666666666,good,saved
ireland_0168.jpg,ireland_0001.jpg,191,114,0.5968586387434555,good,saved
ireland_0169.jpg,ireland_0001.jpg,171,111,0.6491228070175439,good,saved
ireland_0170.jpg,ireland_0001.jpg,173,104,0.6011560693641619,good,saved
ireland_0171.jpg,ireland_0001.jpg,199,113,0.5678391959798995,good,saved
ireland_0172.jpg,ireland_0001.jpg,166,97,0.5843373493975904,medium,saved
ireland_0173.jpg,ireland_0001.jpg,174,101,0.5804597701149425,good,saved
ireland_0174.jpg,ireland_0001.jpg,180,101,0.5611111111111111,good,saved
ireland_0175.jpg,ireland_0001.jpg,187,105,0.5614973262032086,good,saved
ireland_0176.jpg,ireland_0001.jpg,174,98,0.5632183908045977,medium,saved
ireland_0177.jpg,ireland_0001.jpg,185,109,0.5891891891891892,good,saved
ireland_0178.jpg,ireland_0001.jpg,172,104,0.6046511627906976,good,saved
ireland_0179.jpg,ireland_0001.jpg,178,98,0.550561797752809,medium,saved
ireland_0180.jpg,ireland_0001.jpg,148,93,0.6283783783783784,medium,saved
ireland_0181.jpg,ireland_0001.jpg,161,92,0.5714285714285714,medium,saved
ireland_0182.jpg,ireland_0001.jpg,137,86,0.6277372262773723,medium,saved
ireland_0183.jpg,ireland_0001.jpg,174,106,0.6091954022988506,good,saved
ireland_0184.jpg,ireland_0001.jpg,147,90,0.6122448979591837,medium,saved
ireland_0185.jpg,ireland_0001.jpg,168,95,0.5654761904761905,medium,saved
ireland_0186.jpg,ireland_0001.jpg,149,85,0.5704697986577181,medium,saved
ireland_0187.jpg,ireland_0001.jpg,170,91,0.5352941176470588,medium,saved
ireland_0188.jpg,ireland_0001.jpg,151,84,0.5562913907284768,medium,saved
ireland_0189.jpg,ireland_0001.jpg,161,94,0.5838509316770186,medium,saved
ireland_0190.jpg,ireland_0001.jpg,153,85,0.5555555555555556,medium,saved
ireland_0191.jpg,ireland_0001.jpg,146,74,0.5068493150684932,medium,saved
ireland_0192.jpg,ireland_0001.jpg,150,78,0.52,medium,saved
ireland_0193.jpg,ireland_0001.jpg,166,90,0.5421686746987951,medium,saved
ireland_0194.jpg,ireland_0001.jpg,149,77,0.5167785234899329,medium,saved
ireland_0195.jpg,ireland_0001.jpg,133,76,0.5714285714285714,medium,saved
ireland_0196.jpg,ireland_0001.jpg,131,75,0.5725190839694656,medium,saved
ireland_0197.jpg,ireland_0001.jpg,140,78,0.5571428571428572,medium,saved
ireland_0198.jpg,ireland_0001.jpg,129,67,0.5193798449612403,medium,saved
ireland_0199.jpg,ireland_0001.jpg,113,60,0.5309734513274337,medium,saved
ireland_0200.jpg,ireland_0001.jpg,121,59,0.48760330578512395,medium,saved
ireland_0201.jpg,ireland_0001.jpg,138,71,0.5144927536231884,medium,saved
ireland_0202.jpg,ireland_0001.jpg,109,64,0.5871559633027523,medium,saved
ireland_0203.jpg,ireland_0001.jpg,105,58,0.5523809523809524,medium,saved
ireland_0204.jpg,ireland_0001.jpg,121,60,0.49586776859504134,medium,saved
ireland_0205.jpg,ireland_0001.jpg,117,53,0.452991452991453,medium,saved
ireland_0206.jpg,ireland_0001.jpg,121,64,0.5289256198347108,medium,saved
ireland_0207.jpg,ireland_0001.jpg,120,63,0.525,medium,saved
ireland_0208.jpg,ireland_0001.jpg,124,55,0.4435483870967742,medium,saved
ireland_0209.jpg,ireland_0001.jpg,123,57,0.4634146341463415,medium,saved
ireland_0210.jpg,ireland_0001.jpg,120,55,0.4583333333333333,medium,saved
ireland_0211.jpg,ireland_0001.jpg,112,48,0.42857142857142855,bad,skipped bad homography
ireland_0212.jpg,ireland_0001.jpg,112,58,0.5178571428571429,medium,saved
ireland_0213.jpg,ireland_0001.jpg,116,52,0.4482758620689655,medium,saved
ireland_0214.jpg,ireland_0001.jpg,105,49,0.4666666666666667,bad,skipped bad homography
ireland_0215.jpg,ireland_0001.jpg,107,50,0.4672897196261682,medium,saved
ireland_0216.jpg,ireland_0001.jpg,101,49,0.48514851485148514,bad,skipped bad homography
ireland_0217.jpg,ireland_0001.jpg,95,43,0.45263157894736844,bad,skipped bad homography
ireland_0218.jpg,ireland_0001.jpg,94,44,0.46808510638297873,bad,skipped bad homography
ireland_0219.jpg,ireland_0001.jpg,94,46,0.48936170212765956,bad,skipped bad homography
ireland_0220.jpg,ireland_0001.jpg,82,39,0.47560975609756095,bad,skipped bad homography
